date,close,volume,open,high,low,2018/10/15,259.59,6189026.0000,259.06,263.28,254.537,258.7800,7189257.0000,261,261.9900,252,252.2300,8128184.0000,257.53,262.2500,249.03,256.8800,12781560.0000,264.6100,265.5100,247.7700
2018/01/29,349.5300,4738208.0000,339.8500,350.8500,338.2800
2018/01/26,342.8500,4535457.0000,341.5000,344.0000,335.7100
2018/01/25,337.6400,6725208.0000,348.2700,349.2000,336.4000
2018/01/24,345.8900,5277386.0000,354.5800,354.7500,343.5200
2018/01/23,352.7900,5447622.0000,360.0000,360.5000,351.0000
2018/01/22,351.5600,6199777.0000,349.4000,357.8300,349.2000
2018/01/19,350.0200,4871181.0000,345.0000,350.5899,342.6000
2018/01/18,344.5700,5679629.0000,345.6700,352.3000,343.7400
2018/01/17,347.1600,7092554.0000,340.4700,349.0000,339.7500
2018/01/16,340.0600,6429234.0000,337.5400,345.0000,334.8000
2018/01/12,336.2200,4822509.0000,338.6300,340.4100,333.6700
2018/01/11,337.9500,6640863.0000,335.2400,344.8099,333.2600
2018/01/10,334.8000,4303053.0000,332.2000,337.0000,330.0000
2018/01/09,333.6900,7134525.0000,335.1600,338.8000,327.4050
2018/01/08,336.4100,9832610.0000,316.0000,337.0199,315.5000
2018/01/05,316.5800,4588728.0000,316.6200,317.2400,312.0000
2018/01/04,314.6200,9944593.0000,312.8700,318.5500,305.6800
2018/01/03,317.2500,4438520.0000,321.0000,325.2500,315.5500
2018/01/02,320.5300,4345615.0000,312.0000,322.1099,311.0000
2017/12/29,311.3500,3769504.0000,316.1800,316.4100,310.0000
2017/12/28,315.3600,4306746.0000,311.7500,315.8200,309.5400
2017/12/27,311.6400,4705084.0000,316.0000,317.6800,310.7500
2017/12/26,317.2900,4368699.0000,323.8300,323.9400,316.5800
2017/12/22,325.2000,4207602.0000,329.5100,330.9214,324.8200
2017/12/21,331.6600,4369994.0000,329.5900,333.7400,327.2100
2017/12/20,328.9800,5907378.0000,332.6900,333.1000,325.0400
2017/12/19,331.1000,6820868.0000,340.2600,341.4925,330.3000
2017/12/18,338.8700,5466546.0000,344.9000,346.7300,337.5800
2017/12/15,343.4500,6921246.0000,342.0400,343.9000,335.7600
2017/12/14,337.8900,5792024.0000,341.0100,347.4400,336.9000
2017/12/13,339.0300,6217701.0000,340.9300,344.2200,336.5000
2017/12/12,341.0300,8715570.0000,330.4500,341.4400,330.0300
2017/12/11,328.9100,7926090.0000,314.6300,329.0100,313.7500
2017/12/08,315.1300,3466088.0000,314.6000,316.9800,311.2600
2017/12/07,311.2400,4779590.0000,312.0000,318.6341,311.0500
2017/12/06,313.2600,7184477.0000,300.1000,313.3900,300.0000
2017/12/05,303.7000,4643708.0000,302.0000,308.0000,301.0000
2017/12/04,305.2000,5834227.0000,306.5000,308.2650,300.6100
2017/12/01,306.5300,4286082.0000,305.4400,310.3200,305.0500
2017/11/30,308.8500,4345434.0000,308.5600,310.7000,304.5400
2017/11/29,307.5400,8757463.0000,317.3000,318.0000,301.2300
2017/11/28,317.5500,4941703.0000,316.3600,320.0000,313.9200
2017/11/27,316.8100,4537779.0000,313.2500,317.3400,309.5100
2017/11/24,315.5500,3244065.0000,313.7900,316.4100,311.0000
2017/11/22,312.6000,4913283.0000,316.7700,317.4200,311.8400
2017/11/21,317.8100,7256381.0000,310.8600,318.2300,308.7100
2017/11/20,308.7400,8241821.0000,313.7900,315.5000,304.7500
2017/11/17,315.0500,13720830.0000,325.6700,326.6700,313.1500
2017/11/16,312.5000,5794409.0000,313.9900,318.1400,311.3000
2017/11/15,311.3000,5951835.0000,306.0100,312.4900,301.5000
2017/11/14,308.7000,5661904.0000,315.0000,316.3500,306.9000
2017/11/13,315.4000,7565242.0000,300.1300,316.8000,299.1100
2017/11/10,302.9900,4621080.0000,302.5000,308.3600,301.8500
2017/11/09,302.9900,5440173.0000,302.5000,304.4600,296.3000
2017/11/08,304.3900,4725355.0000,305.5000,306.8900,301.3001
2017/11/07,306.0500,5284844.0000,301.0200,306.5000,300.0300
2017/11/06,302.7800,6480689.0000,307.0000,307.5000,299.0100
2017/11/03,306.0900,8885933.0000,299.5000,306.2500,295.1300
2017/11/02,299.2600,19771280.0000,300.1300,308.6900,292.6300
2017/11/01,321.0800,8242487.0000,332.2500,332.6089,320.2600
2017/10/31,331.5300,5650062.0000,320.2300,331.9500,320.1800
2017/10/30,320.0800,4247619.0000,319.1800,323.7800,317.2500
2017/10/27,320.8700,6968365.0000,319.7500,324.5900,316.6600
2017/10/26,326.1700,5010087.0000,327.7800,330.2300,323.2000
2017/10/25,325.8400,8583619.0000,336.7000,337.5000,323.5600
2017/10/24,337.3400,4485692.0000,338.8000,342.8000,336.1600
2017/10/23,337.0200,5739598.0000,349.8800,349.9500,336.2500
2017/10/20,345.1000,4925657.0000,352.6900,354.5500,344.3400
2017/10/19,351.8100,5055715.0000,355.5600,357.1465,348.2000
2017/10/18,359.6500,4936024.0000,355.9700,363.0000,354.1300
2017/10/17,355.7500,3290290.0000,350.9100,356.2200,350.0700
2017/10/16,350.6000,5373090.0000,353.7600,354.4800,347.1600
2017/10/13,355.5700,3538807.0000,356.9800,358.4900,353.6800
2017/10/12,355.6800,4073552.0000,352.9500,359.7800,352.6400
2017/10/11,354.6000,4494733.0000,353.8900,357.6000,351.1500
2017/10/10,355.5900,6972263.0000,346.8000,355.6300,345.5305
2017/10/09,342.9400,7461461.0000,349.6500,351.7500,342.6700
2017/10/06,356.8800,4272866.0000,353.1000,360.0992,352.2500
2017/10/05,355.3300,4167913.0000,356.0000,357.4350,351.3500
2017/10/04,355.0100,8147995.0000,351.2500,358.6200,349.6000
2017/10/03,348.1400,10122550.0000,335.9000,348.5500,331.2800
2017/10/02,341.5300,5227547.0000,342.5200,343.7000,335.5100
2017/09/29,341.1000,5099051.0000,341.8600,344.6800,338.6010
2017/09/28,339.6000,5309779.0000,339.8800,342.7500,335.4000
2017/09/27,340.9700,6027375.0000,349.9000,351.4890,340.5000
2017/09/26,345.2500,7149649.0000,350.9300,351.2400,340.9000
2017/09/25,344.9900,7587158.0000,353.1500,357.4690,342.8800
2017/09/22,351.0900,8142895.0000,366.4900,369.8999,350.8800
2017/09/21,366.4800,4610872.0000,374.9000,376.8300,364.5100
2017/09/20,373.9100,4909958.0000,373.0000,378.2490,371.0700
2017/09/19,375.1000,6435208.0000,380.0000,382.3900,373.5700
2017/09/18,385.0000,7177773.0000,380.2500,389.6100,377.6800
2017/09/15,379.8100,5407227.0000,374.5100,380.0000,372.7000
2017/09/14,377.6400,7170263.0000,364.3300,377.9600,362.6300
2017/09/13,366.2300,4171185.0000,363.8200,368.0700,359.5900
2017/09/12,362.7500,5966204.0000,364.4900,368.7600,360.4000
2017/09/11,363.6900,7651000.0000,351.3500,363.7100,350.0000
2017/09/08,343.4000,3261333.0000,348.9900,349.7800,342.3000
2017/09/07,350.6100,4235045.0000,345.9800,352.4800,343.4500
2017/09/06,344.5300,4082001.0000,349.5000,350.9790,341.5600
2017/09/05,349.5900,3836402.0000,353.8000,355.4900,345.8900
2017/09/01,355.4000,3048550.0000,356.1200,357.5900,353.6902
2017/08/31,355.9000,4063330.0000,353.5500,358.4400,352.8200
2017/08/30,353.1800,3404165.0000,349.6700,353.4700,347.0000
2017/08/29,347.3600,4069303.0000,339.4800,349,338,345,3746240,347,347,339,348,3475186,354,355,347,352,4571574,352,356,349,352,4941947,338,353,338,341,4314268,341,342,337,337,6489850,345,345,331,347,5390805,352,354,345,351,5010825,361,363,351,362,3406173,363,366,362,362,3084601,365,365,359,363,4507969,364,367,362,357,4357562,356,361,353,355,7063054,361,366,354,363,6881182,361,370,358,365,7431838,357,368,357,355,6309331,357,359,352,356,9233295,347,357,343,347,13524270,345,350,343,325,11942350,318,327,311,319,8284997,323,324,316,323,8525454,335,341,321,335,4869891,336,339,332,334,8285879,346,347,326,343,4809514,340,345,338,339,6977932,345,345,334,342,8598292,330,343,330,328,4871708,329,331,325,329,5142516,326,330,324,325,6345884,328,331,323,328,6360710,317,329,315,319,9827506,325,327,313,327,5607924,323,328,321,323,8582315,330,331,319,329,10317240,330,333,324,327,11526760,316,327,314,316,13760290,312,317,303,313,14129950,313,317,307,308,19258040,317,320,306,327,16998300,347,347,326,352,6305401,370,371,351,361,5823046,363,366,359,360,8202463,370,371,354,371,6290323,366,371,362,362,6977494,376,376,362,377,6596854,386,386,373,383,6425180,382,386,379,382,7510406,377,385,373,376,4916770,374,376,368,372,7419110,376,378,369,369,6433434,375,376,367,371,6347450,377,378,370,375,10412650,372,375,366,380,12778480,381,384,376,375,11773370,367,376,366,359,10507860,357,364,350,357,17250060,374,376,354,370,9028677,363,371,360,359,9348692,356,360,355,352,11031920,344,359,339,347,6769174,338,348,334,339,5583952,339,342,335,340,7601764,344,344,337,341,9937556,337,342,335,335,7771536,326,336,325,325,7793009,317,325,316,316,5000432,311,316,307,310,5035192,306,311,305,303,4314267,310,310,303,310,4324305,312,314,306,310,4654580,315,316,310,313,5609153,307,313,305,306,6695657,314,314,305,317,4141066,317,320,315,315,7606854,318,320,312,324,4118613,325,327,321,323,4747172,323,326,319,325,5734524,321,325,318,321,9663374,309,321,309,307,7002907,310,313,305,308,8117449,298,308,296,295,14135990,307,307,290,311,6879259,317,321,310,318,5316551,324,327,316,322,8819888,314,327,314,314,4496659,309,314,308,308,3462663,311,313,307,310,4683131,312,314,309,313,6734162,308,313,305,308,5077771,309,310,306,305,4501958,302,306,300,302,6145961,306,309,300,305,3891145,302,306,302,300,3034225,299,300,297,301,4128067,302,304,298,304,9275682,296,307,295,296,6043648,306,308,296,308,5718053,313,313,305,312,7653623,309,313,308,302,4566632,297,302,297,298,5517731,296,301,294,295,7858565.0000,302,304.8800,294,303,10108230,296,304.8100,294,298,13864850,286,299.0000,284,278,3293698,278,279.6800,276,277,4141437,278,282.0000,277,277,3672526,278,279.6000,275,277,7978665,277,280.6800,275,270,6221361,260,270.5700,259,263,5637668,255,263.8900,255,254,3309844,255,257.6720,253,255,4056735,251,255.0700,250,250,6901555,262,264.8000,250,261,3601616,260,264.5500,258,261,6491018,264,265.3300,261,262,7127180,262,265.7500,259,255,5233365,257,261.0000,254,258,7581719,246,258.1200,246,246,3011280,244,246.8500,242,243,3062785,246,246.5000,243,244,3876494,247,248.6600,243,246,3726746,247,250.0700,245,248,3452587,251,253.8900,248,251,3353601,247,251.7000,247,251,2925481,250,251.9000,249,250,3345751,249,253.2800,248,250,4804963,254,254.8500,249,249,6073890,244,251.0000,243,246,11450160,248,248.3600,242,257,8166869,252,258.2500,250,255,14877090,264,264.6600,255,273,8537811,280,283.4500,272,277,5647575,275,281.4000,274,272,6251469,265,272.8900,264,268,7063860,277,280.0000,268,279,4943879,280,282.2400,276,280,7341450,279,287.3900,278,280,7023072,270,280.7899,270,269,3618336,269,270.9500,266,269,7812600,266,271.1800,266,262,3912428,257,263.3600,256,257,4244063,258,260.0000,256,257,3557600,251,257.8200,250,251,2185230,251,252.1790,249,251,2498799,248,252.4200,247,249,3953105,253,253.2000,249,251,4112013,249,255.8900,247,250,3798638,252,255.2899,247,252,3161774,251,253.0000,248,252,3143717,254,255.7400,250,254,5145301,257,258.4600,251,254,4958144,250,254.8000,249,248,6262097,245,250,245,244,4199720,245,246,243,243,7717244,247,248,240,238,3767272,236,239,235,235,4614731,236,239,234,237,6085610,230,237,229,229,3787547,229,230,225,229,3649910,229,229,226,229,3658981,232,232,226,231,3972716,228,231,228,229,5524153,226,230,225,226,5908927,226,227,221,226,11204560,214,228,214,216,5901494,214,220,210,213,4641288,216,217,211,214,4043086,218,219,214,219,3778544,221,223,217,219,5913335,214,222,214,213,4668263,208,213,207,208,3108427,208,209,206,207,5206143,208,212,207,208,4684269,203,209,202,202,3486937,202,204,199,202,3795444,198,202,197,197,3218653,198,200,197,198,4147314,198,203,196,198,6819322,193,201,193,192,2436428,192,194,191,192,2720937,190,193,190,192,3193684,192,192,189,193,5457071,186,193,185,185,3389365,185,186,182,186,4069480,182,188,182,181,4040201,182,184,180,181,5119105,188,188,181,189,3544891,191,191,187,189,4435312,195,196,189,196,4521082,195,199,194,196,2366098,193,197,193,193,4890285,190,195,189,191,5601238,185,191,183,184,4355872,185,188,184,185,5206473,190,193,185,188,4880969,183,189,182,183,3432668,182,184,181,183,3899743,182,186,182,181,6547913,188,188,178,188,3987091,184,188,183,185,6746290,191,191,180,190,8166447,186,192,183,194,3252927,193,197,191,193,3857682,193,194,190,190,5143915,189,193,185,187,2644550,189,191,187,188,4242250,190,192,187,190,7023674,198,198,188,197,4691320,202,202,195,199,4273456,204,205,199,204,13070990,211,213,201,202,5346893,201,203,200,202,2442118,202,204,201,202,2747344,201,203,200,200,2936908,198,201,197,199,5069410,202,203,197,203,6966185,199,206,198,199,5676046,195,199,193,193,4518331,197,198,192,196,4265471,200,201,196,200,2495140,200,200,197,201,1969099,200,203,200,200,2326754,201,202,198,200,3311340,201,204,199,196,3489480,201,201,195,201,4697937,202,204,200,208,1872456,212,213,208,211,3537953,213,213,208,213,5989342,212,215,208,204,2581730,202,204,199,200,2714040,205,207,200,206,2079324,207,208,205,205,3367907,209,209,204,208,2393373,206,211,206,207,2904125,205,210,205,206,2381600,206,207,203,205,2631285,206,207,201,204,2408556,206,207,203,206,2298318,207,209,205,205,3104266,200,205,199,200,3082942,196,202,196,196,2256143,195,197,194,196,3583140,197,198,193,198,3714049,195,201,194,194,3753734,199,199,193,197,3372293,199,199,196,201,3637918,205,206,200,202,4386193,199,203,199,197,5970154,202,203,196,200,7932444,209,211,200,212,3274854,210,212,208,211,3164222,216,216,210,215,3261381,220,220,215,219,2238087,222,222,218,220,1760212,223,223,220.7700
2016/08/24,222.6200,2566947.0000,227.0500,227.1500,222.2200
2016/08/23,224.8400,4747745.0000,224.3200,228.4900,222.8000
2016/08/22,222.9300,2061692.0000,224.1700,225.1100,222.6800
2016/08/19,225.0000,1658616.0000,223.5400,225.1690,222.5300
2016/08/18,223.5100,1699300.0000,223.8200,225.6600,222.2900
2016/08/17,223.2400,1786408.0000,224.3300,224.8300,222.8000
2016/08/16,223.6100,2251115.0000,225.4900,227.1900,223.4101
2016/08/15,225.5900,2017964.0000,226.0200,229.5000,224.9300
2016/08/12,225.6100,1811850.0000,225.4100,226.6500,224.0400
2016/08/11,224.9100,1876959.0000,226.1700,227.5700,223.4100
2016/08/10,225.6500,2336496.0000,228.2400,229.8700,224.6200
2016/08/09,229.0800,2199766.0000,226.8200,231.5375,226.6500
2016/08/08,226.1600,2259465.0000,228.0000,229.6000,226.0900
2016/08/05,230.0300,3190342.0000,230.0000,232.0000,227.4000
2016/08/04,230.6100,4142155.0000,225.6900,230.8600,222.0500
2016/08/03,225.7900,3808747.0000,227.3700,229.6990,224.2100
2016/08/02,227.2000,3928706.0000,229.3700,229.8700,221.4000
2016/08/01,230.0100,4014048.0000,235.5000,236.6300,229.3800
2016/07/29,234.7900,3061574.0000,230.7000,235.2800,230.2400
2016/07/28,230.6100,2415462.0000,227.9500,230.7600,226.6000
2016/07/27,228.4900,2887028.0000,229.3400,233.3600,226.9200
2016/07/26,229.5100,3427251.0000,227.6900,230.0000,225.3000
2016/07/25,230.0100,4479483.0000,222.2700,231.3900,221.3715
2016/07/22,222.2700,2570462.0000,221.9900,224.5000,218.8800
2016/07/21,220.5000,4425756.0000,226.0000,227.8470,219.1000
2016/07/20,228.3600,2556119.0000,226.4700,229.8000,225.0000
2016/07/19,225.2600,3047535.0000,225.0000,229.1000,224.7500
2016/07/18,226.2500,3394588.0000,219.6400,227.0900,218.3000
2016/07/15,220.4000,2230821.0000,222.5200,222.7499,219.6400
